user_id,item_id,score
288141,475020,1
361851,475020,1
381948,475020,1
336504,475020,1
307629,475020,1
362922,475020,1
262080,475020,1
362712,475020,1
299817,475020,1
317520,475020,1
263256,475020,1
329259,475020,1
343308,475020,1
268422,475020,1
326487,475020,1
375270,475020,1
337785,475020,1
283941,475020,1
383943,475020,1
272055,475020,1
368634,475020,1
343959,475020,1
330708,475020,1
353703,475020,1
364665,475020,1
327033,475020,1
309330,475020,1
350154,475020,1
290451,475020,1
273084,475020,1
294483,475020,1
304374,475020,1
313236,475020,1
341061,475020,1
320565,475020,1
326319,475020,1
374073,475020,1
366324,475020,1
286335,475020,1
265167,475020,1
317226,475020,1
326781,475020,1
348642,475020,1
380478,475020,1
375081,475020,1
367605,475020,1
326067,475020,1
344169,475020,1
325878,475020,1
307440,475020,1
329784,475020,1
363153,475020,1
322707,475020,1
350826,475020,1
338541,475020,1
342720,475020,1
274050,475020,1
332451,475020,1
376656,475020,1
305613,475020,1
346437,475020,1
311115,475020,1
296541,475020,1
375543,475020,1
355404,475020,1
275037,475020,1
296772,475020,1
260253,475020,1
326172,475020,1
368802,475020,1
328272,475020,1
266301,475020,1
330792,475020,1
301035,475020,1
264915,475020,1
367710,475020,1
360843,475020,1
377664,475020,1
376320,475020,1
348663,475020,1
261198,475020,1
355236,475020,1
331506,475020,1
261996,475020,1
321720,475020,1
359016,475020,1
260379,475020,1
366387,475020,1
303702,475020,1
350952,475020,1
330603,475020,1
309036,475020,1
259644,475020,1
381150,475020,1
338415,475020,1
282450,475020,1
310149,475020,1
318612,475020,1
261954,475020,1
307776,475020,1
262164,475020,1
313341,475020,1
315084,475020,1
380583,475020,1
378903,475020,1
313509,475020,1
351939,475020,1
295029,475020,1
277683,475020,1
349377,475020,1
358239,475020,1
346143,475020,1
341943,475020,1
359100,475020,1
302610,475020,1
291921,475020,1
312228,475020,1
353514,475020,1
289044,475020,1
282618,475020,1
265104,475020,1
267708,475020,1
290829,475020,1
296940,475020,1
288330,475020,1
349377,478779,1
372036,478779,1
358575,478779,1
315882,478779,1
271845,478779,1
291543,478779,1
371007,478779,1
295155,478779,1
280224,478779,1
329868,478779,1
369201,478779,1
349755,478779,1
273798,478779,1
382242,478779,1
297276,478779,1
342615,478779,1
374661,478779,1
356664,478779,1
337239,478779,1
346437,478779,1
259539,478779,1
349104,478779,1
360087,478779,1
336294,478779,1
280161,478779,1
331611,478779,1
318129,478779,1
355383,478779,1
324744,478779,1
306411,478779,1
378105,478779,1
323652,478779,1
327264,478779,1
311283,478779,1
259602,478779,1
335958,478779,1
337197,478779,1
269934,478779,1
277872,478779,1
339045,478779,1
356538,478779,1
307713,478779,1
304542,478779,1
360948,478779,1
262542,478779,1
275037,478779,1
365400,478779,1
345114,478779,1
367962,478779,1
304626,478779,1
304815,478779,1
274701,478779,1
327705,478779,1
271929,478779,1
343665,478779,1
302862,478779,1
297423,478779,1
364875,478779,1
373590,478779,1
371721,478779,1
359394,478779,1
315966,478779,1
376551,478779,1
288645,479136,1
276297,479136,1
276654,479136,1
373485,479136,1
281316,479136,1
287070,479136,1
371112,479136,1
294672,479136,1
315105,479136,1
288960,479136,1
351078,479136,1
376656,479136,1
337029,479136,1
365505,479136,1
377307,479136,1
303576,479136,1
285579,479136,1
331527,479136,1
277872,479136,1
260211,479136,1
359331,479136,1
365610,479136,1
267708,479136,1
277116,479136,1
376950,479136,1
363531,479136,1
301182,479136,1
326487,479136,1
332094,479136,1
295743,479136,1
333270,479136,1
333018,479136,1
316113,479136,1
369642,479136,1
376194,479136,1
362439,479136,1
330792,479136,1
323694,479136,1
266994,479136,1
319767,479136,1
329847,479136,1
271677,479136,1
295029,479136,1
293076,479136,1
324303,479136,1
327054,479136,1
320691,479136,1
337302,479136,1
377097,479136,1
261912,479136,1
295491,479136,1
265146,479136,1
372414,479136,1
281946,479136,1
369768,479136,1
333207,479136,1
323967,479136,1
375270,479136,1
375564,479136,1
340011,479136,1
268443,479136,1
364560,479136,1
297738,479136,1
354858,479136,1
332640,479136,1
371763,479136,1
296541,479136,1
361872,479136,1
333774,479136,1
313131,479136,1
342867,479136,1
325332,479136,1
306432,479136,1
259602,479136,1
262920,479136,1
261492,479136,1
286335,479136,1
364308,479136,1
297969,479136,1
308742,479136,1
263676,479136,1
377979,479136,1
302967,479136,1
275247,479136,1
362712,479136,1
326109,479136,1
331590,479136,1
315504,479136,1
349293,479136,1
349818,479136,1
335853,479136,1
319620,479136,1
276066,479136,1
349755,479136,1
366681,479136,1
299250,479136,1
355089,479136,1
266343,479136,1
375795,479136,1
292383,479136,1
341943,479136,1
285096,479136,1
371154,479136,1
315651,479136,1
328566,479136,1
265020,479136,1
374367,479136,1
351666,479136,1
326613,479136,1
294630,479136,1
350448,479136,1
375690,479136,1
262038,479136,1
280665,479136,1
355929,479136,1
380499,479136,1
298074,479136,1
366387,479136,1
372918,479136,1
314328,479136,1
315252,479136,1
296625,479136,1
285348,479136,1
381045,479136,1
352800,479136,1
375123,479136,1
325185,479136,1
270417,479136,1
319494,479136,1
316071,479136,1
368991,479136,1
259560,479136,1
332451,479136,1
331884,479136,1
283101,479136,1
324156,479136,1
345240,479136,1
329994,479136,1
320124,479136,1
363993,479136,1
350952,479136,1
298914,479136,1
364161,479136,1
275982,479136,1
334110,479136,1
278628,479136,1
307083,479136,1
261429,479136,1
339528,479136,1
341754,479136,1
318150,479136,1
295701,479136,1
335265,479136,1
281064,479745,1
372435,479745,1
336693,479745,1
273483,479745,1
374031,479745,1
277872,479745,1
297780,479745,1
270501,479745,1
318150,479745,1
336378,479745,1
383250,479745,1
359394,479745,1
372897,479745,1
282471,479745,1
311724,479745,1
269556,479745,1
277452,479745,1
315714,479745,1
321531,479745,1
303219,479745,1
268044,479745,1
382599,479745,1
291270,479745,1
298704,479745,1
308742,479745,1
269136,479745,1
261471,479745,1
318045,479745,1
295176,479745,1
283521,479745,1
296436,479745,1
350952,479745,1
271929,479745,1
266574,479745,1
333165,479745,1
264264,479745,1
374661,479745,1
275289,479745,1
345282,479745,1
349146,479745,1
268359,479745,1
262353,479745,1
305424,479745,1
276696,479745,1
263319,479745,1
318192,479745,1
337512,479745,1
297276,479745,1
299817,479745,1
317289,479745,1
354333,479745,1
265482,479745,1
356664,479745,1
290367,479745,1
297633,479745,1
282177,479745,1
320796,479745,1
364203,479745,1
373779,479745,1
294042,479745,1
297066,479745,1
283647,479745,1
282996,479745,1
273630,479745,1
263340,479745,1
376572,479745,1
367584,479745,1
344358,479745,1
367605,479745,1
377475,479745,1
305067,479745,1
375018,479745,1
284781,479745,1
314958,479745,1
359919,479745,1
301014,479745,1
260946,479745,1
372099,479745,1
305340,479745,1
334341,479745,1
285747,479745,1
355803,479745,1
280770,479745,1
325542,479745,1
285894,479745,1
318759,479745,1
267708,479745,1
334278,479745,1
321111,479745,1
332976,479745,1
369978,479745,1
262164,479745,1
373317,479745,1
347529,479745,1
358764,479745,1
352695,479745,1
283983,479745,1
305214,479745,1
331800,479745,1
348474,479745,1
371490,479745,1
270165,479745,1
317562,479745,1
298515,479745,1
331968,479745,1
357777,479745,1
279174,479745,1
299145,479745,1
348033,479745,1
361956,479745,1
366114,479745,1
337785,479745,1
280602,479745,1
374052,479745,1
325794,479745,1
260757,479745,1
299019,479745,1
311997,479745,1
335685,479745,1
370314,479745,1
370566,479745,1
365799,479745,1
359247,479745,1
300405,479745,1
370608,479745,1
355110,479745,1
296268,479745,1
336462,479745,1
382284,479745,1
284151,479745,1
297402,479745,1
343161,479745,1
348789,479745,1
333018,479745,1
259539,479745,1
374598,479745,1
361431,479745,1
264306,479745,1
332514,479745,1
306264,479745,1
346920,479745,1
304458,479745,1
327474,479745,1
299565,479745,1
289947,479745,1
318507,479745,1
313131,479745,1
320565,479745,1
298389,485079,1
373065,485079,1
316533,485079,1
348789,485079,1
336105,485079,1
300552,485079,1
309939,485079,1
315924,485079,1
311283,485079,1
313131,485079,1
323316,485079,1
334236,485079,1
342846,485079,1
285243,485079,1
352233,485079,1
271782,485079,1
277830,485079,1
305130,485079,1
377748,485079,1
326172,485079,1
345576,485079,1
296289,485079,1
269493,485079,1
307755,485079,1
345114,485079,1
324891,485079,1
302862,485079,1
305067,485079,1
267708,485079,1
315483,485079,1
318150,485079,1
367899,485079,1
283794,485079,1
335853,485079,1
290682,485079,1
293748,485079,1
277368,485079,1
305781,485079,1
379449,485079,1
325458,485079,1
383817,485079,1
373590,485079,1
329826,485079,1
319431,485079,1
344379,487599,1
371490,487599,1
304626,487599,1
267162,487599,1
308007,487599,1
351687,487599,1
369873,487599,1
374031,487599,1
364245,487599,1
374661,487599,1
379449,487599,1
375438,487599,1
364098,487599,1
271593,487599,1
372330,487599,1
275961,487599,1
270690,487599,1
266889,487599,1
324975,487599,1
350910,487599,1
358470,487599,1
338856,487599,1
287028,487599,1
303072,487599,1
319074,487599,1
304122,487599,1
267708,487599,1
275814,487599,1
334110,487599,1
368130,487599,1
291522,487599,1
355005,487599,1
356664,487599,1
273966,487599,1
370860,487599,1
289968,487599,1
382431,487599,1
373317,487599,1
315441,487599,1
354858,1514562,1
307671,1514562,1
369768,1514562,1
324891,1514562,1
285243,1514562,1
305235,1514562,1
354711,1514562,1
310359,1514562,1
277389,1514562,1
313131,1514562,1
329868,1514562,1
305487,1514562,1
375060,1514562,1
361452,1514562,1
326487,1514562,1
371133,1514562,1
297423,1514562,1
352191,1514562,1
334236,1514562,1
285096,1514562,1
269787,1514562,1
345198,1514562,1
306621,1514562,1
375018,1514562,1
311850,1514562,1
322329,1514562,1
286314,1514562,1
280014,1514562,1
355488,1514562,1
365085,1514562,1
326151,1514562,1
353178,1514562,1
374577,1514562,1
276654,1514562,1
334320,1514562,1
267708,1514562,1
377979,1514562,1
306495,1514562,1
325731,1785735,1
318297,1785735,1
267225,1785735,1
380478,1785735,1
358890,1785735,1
326487,1785735,1
303072,1785735,1
267708,1785735,1
377181,1785735,1
269976,1785735,1
313131,1785735,1
327264,1785735,1
295701,1785735,1
300846,1785735,1
351288,1785735,1
352233,1785735,1
375270,1785735,1
342930,1785735,1
369516,1785735,1
275646,1785735,1
295491,1785735,1
309183,1785735,1
378231,1785735,1
335916,1785735,1
361263,1785735,1
301959,1785735,1
315651,1785735,1
380562,1785735,1
303870,1785735,1
335853,1785735,1
374472,1785735,1
296016,1785735,1
314265,1785735,1
315252,1785735,1
371994,1785735,1
315336,1785735,1
318339,1785735,1
322329,1785735,1
319074,1785735,1
337029,1785735,1
280602,1785735,1
363615,1785735,1
378714,1785735,1
375585,1785735,1
330162,1785735,1
304227,1785735,1
303576,1785735,1
380016,1785735,1
294714,1785735,1
303408,1785735,1
291249,1785735,1
340536,1785735,1
348600,1785735,1
352548,1785735,1
281841,1785735,1
333207,1785735,1
345198,1785735,1
326529,1785735,1
309393,1785735,1
276402,1785735,1
337176,1785735,1
361998,1785735,1
310863,1785735,1
369789,1785735,1
323946,1785735,1
345282,1785735,1
377979,1785735,1
277452,1785735,1
271593,1785735,1
366723,1785735,1
337701,1785735,1
334992,1785735,1
334026,1785735,1
369894,1785735,1
318024,1785735,1
334236,1785735,1
314538,1785735,1
356832,1785735,1
276465,1785735,1
355026,1785735,1
380667,1785735,1
287322,1785735,1
326949,1785735,1
296184,1785735,1
315105,1785735,1
378861,1785735,1
338520,1785735,1
375354,1785735,1
316134,1785735,1
295008,1785735,1
293748,1785735,1
375060,1785735,1
314895,1785735,1
315756,1785735,1
375690,1785735,1
277725,1785735,1
294735,1785735,1
310044,1785735,1
300258,1785735,1
309330,1785735,1
317268,1785735,1
284466,1785735,1
275814,1785735,1
295029,1785735,1
359625,1785735,1
334320,1785735,1
321531,1785735,1
345051,1785735,1
355614,1785735,1
367542,1785735,1
304647,1785735,1
383292,1785735,1
315126,1785735,1
362922,1785735,1
259791,1785735,1
355551,1785735,1
327054,1785735,1
364812,1785735,1
355404,1785735,1
377454,1785735,1
351309,1785735,1
269787,1785735,1
278313,1785735,1
307566,1785735,1
319935,434196,1
332976,434196,1
265566,434196,1
275814,434196,1
358743,434196,1
351855,434196,1
327516,434196,1
318339,434196,1
366051,434196,1
364812,434196,1
313131,434196,1
380478,434196,1
308616,434196,1
355740,434196,1
330498,434196,1
288855,434196,1
266994,434196,1
366576,434196,1
296352,434196,1
326424,434196,1
378462,434196,1
283605,434196,1
274449,434196,1
292068,434196,1
377874,434196,1
377181,434196,1
262017,434196,1
265608,434196,1
270186,434196,1
378861,434196,1
260274,434196,1
271341,434196,1
275877,434196,1
261912,434196,1
306327,434196,1
266868,434196,1
329700,434196,1
315819,434196,1
321531,434196,1
340284,434196,1
308070,434196,1
263256,434196,1
368907,434196,1
323547,434196,1
264579,434196,1
263361,434196,1
271929,434196,1
368886,434196,1
267036,434196,1
333081,434196,1
259959,434196,1
357903,434196,1
283920,434196,1
306726,434196,1
360759,434196,1
265902,434196,1
260211,434196,1
274701,434196,1
350406,434196,1
278586,434196,1
318192,434196,1
337113,434196,1
315126,434196,1
305067,434196,1
280014,434196,1
377034,434196,1
375690,434196,1
361620,434196,1
282891,434196,1
347550,434196,1
374661,434196,1
283689,434196,1
305802,434196,1
261555,434196,1
333543,434196,1
320376,434196,1
383943,434196,1
364098,434196,1
310716,434196,1
344589,434196,1
290871,434196,1
259560,434196,1
376320,434196,1
266889,434196,1
266049,434196,1
308784,434196,1
345870,434196,1
347529,434196,1
278103,434196,1
331947,434196,1
315252,434196,1
277935,434196,1
261954,434196,1
308721,434196,1
344421,434196,1
305466,434196,1
355236,434196,1
326151,434196,1
274869,434196,1
372036,434196,1
364077,434196,1
319032,434196,1
259434,434196,1
306411,434196,1
297675,434196,1
321321,434196,1
378903,434196,1
267141,434196,1
308448,434196,1
260589,434196,1
366534,434196,1
287280,434196,1
259938,434196,1
267120,434196,1
305025,434196,1
299817,434196,1
361998,434196,1
276339,434196,1
332010,434196,1
297339,434196,1
290115,434196,1
269598,434196,1
291795,434196,1
349797,434196,1
371868,434196,1
376131,434196,1
359499,434196,1
374052,434196,1
345051,434196,1
261366,434196,1
326487,434196,1
373779,434196,1
275436,434196,1
263907,434196,1
357399,434196,1
349524,434196,1
326109,434196,1
261387,434196,1
266259,434196,1
369978,434196,1
264222,434196,1
360486,434196,1
262857,434196,1
293979,434196,1
372918,434196,1
270207,434196,1
283248,434196,1
339570,434196,1
315105,434196,1
276318,434196,1
266448,434196,1
370314,434196,1
267897,434196,1
261177,434196,1
305214,434196,1
362082,434196,1
284508,434196,1
308700,434196,1
326676,434196,1
378021,434196,1
260043,434196,1
302589,434196,1
262521,434196,1
357735,434196,1
281274,434196,1
355383,434196,1
262899,434196,1
361641,434196,1
315714,434196,1
265167,434196,1
266343,434196,1
357147,434196,1
314958,434196,1
286377,434196,1
276969,440916,1
277158,440916,1
380016,440916,1
315105,440916,1
353661,440916,1
349398,440916,1
285894,440916,1
310716,440916,1
324156,440916,1
330099,440916,1
351162,440916,1
288057,440916,1
377475,440916,1
302022,440916,1
374661,440916,1
355110,440916,1
370776,440916,1
282009,440916,1
307503,440916,1
304605,440916,1
366114,440916,1
325605,440916,1
306243,440916,1
286356,440916,1
284823,440916,1
313131,440916,1
326151,440916,1
311577,440916,1
354249,440916,1
302652,440916,1
297339,440916,1
312963,440916,1
309225,440916,1
375207,440916,1
293475,440916,1
306453,440916,1
282030,440916,1
333921,440916,1
269787,440916,1
349734,440916,1
363615,440916,1
308973,440916,1
365862,440916,1
289590,440916,1
304542,440916,1
315441,440916,1
310821,440916,1
364665,440916,1
274617,440916,1
302694,440916,1
372498,440916,1
307713,440916,1
293811,440916,1
302547,440916,1
332409,440916,1
270459,440916,1
306726,440916,1
321678,440916,1
283941,440916,1
336147,440916,1
330792,440916,1
336693,440916,1
318759,440916,1
383523,440916,1
364770,440916,1
285621,440916,1
267708,440916,1
267162,440916,1
370251,440916,1
315756,440916,1
300594,440916,1
357861,440916,1
364959,440916,1
289905,440916,1
350826,440916,1
328461,440916,1
326487,440916,1
302568,440916,1
326655,440916,1
343308,440916,1
345954,440916,1
371931,440916,1
298578,440916,1
343770,440916,1
278586,440916,1
293748,440916,1
349209,440916,1
288855,440916,1
314937,440916,1
318612,440916,1
358050,440916,1
374031,440916,1
352611,440916,1
299103,440916,1
305235,440916,1
300258,440916,1
348789,440916,1
317793,440916,1
292404,440916,1
319998,440916,1
281274,440916,1
286776,440916,1
331779,440916,1
299712,440916,1
280602,440916,1
287007,440916,1
303576,440916,1
305004,440916,1
373317,440916,1
276402,440916,1
314664,440916,1
346122,440916,1
354984,444591,1
259287,444591,1
278523,444591,1
306726,444591,1
361011,444591,1
259350,444591,1
287028,444591,1
282471,444591,1
278628,444591,1
333207,444591,1
271593,444591,1
351288,444591,1
354522,444591,1
267708,444591,1
263676,444591,1
314538,444591,1
356664,444591,1
343770,444591,1
303702,444591,1
308007,444591,1
321531,444591,1
354480,444591,1
357315,444591,1
357567,444591,1
366429,444591,1
375165,444591,1
330162,444591,1
310149,444591,1
367647,444591,1
368949,444591,1
358050,444591,1
376320,444591,1
332955,444591,1
303429,444591,1
308553,444591,1
276171,444591,1
324303,444591,1
263340,444591,1
282618,444591,1
297276,444591,1
364077,444591,1
278649,444591,1
339570,445641,1
375564,445641,1
350406,445641,1
295596,445641,1
277158,445641,1
308070,445641,1
296772,445641,1
320691,445641,1
376320,445641,1
267120,445641,1
295827,445641,1
263613,445641,1
299502,445641,1
354984,445641,1
332955,445641,1
279489,445641,1
328020,445641,1
271887,445641,1
381780,445641,1
330267,445641,1
309015,445641,1
262080,445641,1
378231,445641,1
302946,457863,1
305067,457863,1
270417,457863,1
267708,457863,1
324912,457863,1
351330,457863,1
321615,457863,1
371532,457863,1
272391,457863,1
326655,457863,1
275604,457863,1
329721,457863,1
269787,457863,1
375438,457863,1
273441,457863,1
346038,457863,1
271740,457863,1
318339,457863,1
352170,457863,1
348495,457863,1
318192,457863,1
275877,457863,1
283941,457863,1
358239,457863,1
295260,457863,1
321321,457863,1
354417,457863,1
356643,457863,1
343980,457863,1
378378,457863,1
275814,457863,1
302715,457863,1
308784,457863,1
286524,457863,1
313341,457863,1
331527,457863,1
355383,457863,1
328545,457863,1
372330,457863,1
347718,457863,1
330792,457863,1
366576,457863,1
308616,457863,1
379701,457863,1
350406,457863,1
329259,457863,1
274638,466074,1
261051,466074,1
305067,466074,1
288582,466074,1
377265,466074,1
275604,466074,1
318045,466074,1
355005,466074,1
337512,466074,1
325185,466074,1
372099,466074,1
317310,466074,1
350196,466074,1
325458,466074,1
281358,466074,1
277872,466074,1
313131,466074,1
365799,466074,1
306726,466074,1
318864,466074,1
369411,466074,1
382809,466074,1
308049,466074,1
260610,466074,1
283710,469707,1
261954,469707,1
305592,469707,1
303366,469707,1
293748,469707,1
278922,469707,1
295953,469707,1
373149,469707,1
282891,469707,1
331884,469707,1
261198,469707,1
357861,469707,1
266280,469707,1
304437,469707,1
261471,469707,1
378861,469707,1
325941,469707,1
315693,469707,1
295029,469707,1
350049,469707,1
335958,469707,1
277158,469707,1
336315,469707,1
290535,469707,1
326319,469707,1
374031,469707,1
266259,469707,1
383943,469707,1
350952,469707,1
314223,469707,1
295176,469707,1
309855,469707,1
290766,469707,1
260295,469707,1
349167,469707,1
273987,469707,1
313131,469707,1
275289,469707,1
377874,469707,1
342237,469707,1
361998,469707,1
298641,469707,1
266364,469707,1
307965,469707,1
332619,469707,1
378315,469707,1
266469,469707,1
295050,469707,1
345954,469707,1
358428,469707,1
330099,469707,1
285117,469707,1
311010,469707,1
306327,469707,1
364266,469707,1
369831,469707,1
285516,469707,1
288267,469707,1
280245,469707,1
316554,469707,1
376320,469707,1
266868,469707,1
381045,469707,1
354732,469707,1
322518,469707,1
362817,469707,1
308007,469707,1
349209,469707,1
266994,469707,1
298662,469707,1
265146,469707,1
275856,469707,1
346395,469707,1
267708,469707,1
341061,469707,1
364644,469707,1
294798,469707,1
273084,469707,1
261492,469707,1
350406,469707,1
284214,469707,1
380478,469707,1
308973,469707,1
269976,469707,1
301014,469707,1
336693,469707,1
344253,469707,1
339381,469707,1
264558,469707,1
359835,469707,1
297339,469707,1
376341,469707,1
326823,469707,1
361620,469707,1
268338,469707,1
326025,469707,1
308364,469707,1
296940,469707,1
353703,469707,1
302778,469707,1
308931,469707,1
366114,469707,1
309330,469707,1
291291,469707,1
273021,469707,1
355845,469707,1
347550,469707,1
283878,469707,1
337365,469707,1
315000,469707,1
315105,469707,1
355299,469707,1
265377,469707,1
333081,469707,1
323736,469707,1
362334,469707,1
280896,469707,1
274869,469707,1
364791,469707,1
316008,469707,1
307797,469707,1
323757,469707,1
259917,469707,1
350448,469707,1
380562,469707,1
360360,469707,1
334278,469707,1
273924,469707,1
278187,469707,1
294924,469707,1
300111,469707,1
269892,469707,1
260883,469707,1
322707,469707,1
266343,469707,1
310569,469707,1
265125,469707,1
267624,469707,1
316407,469707,1
285894,469707,1
296898,469707,1
349188,469707,1
328524,469707,1
264915,469707,1
315294,469707,1
357399,469707,1
263907,469707,1
319284,469707,1
292404,469707,1
308700,469707,1
326424,469707,1
317394,469707,1
319977,469707,1
311829,469707,1
291102,469707,1
380436,469707,1
327369,469707,1
382557,469707,1
369390,469707,1
336420,469707,1
364140,469707,1
366324,469707,1
375774,469707,1
290010,469707,1
305487,469707,1
322896,469707,1
298053,469707,1
312480,469707,1
322329,469707,1
267351,469707,1
264138,469707,1
353073,469707,1
336294,469707,1
295722,469707,1
355110,469707,1
303576,469707,1
261408,469707,1
269598,469707,1
368088,469707,1
260967,469707,1
297276,469707,1
355509,469707,1
267036,469707,1
342678,469707,1
305634,469707,1
269262,469707,1
299397,469707,1
267939,469707,1
362922,469707,1
310800,469707,1
379407,469707,1
329133,469707,1
355740,469707,1
370125,469707,1
271341,469707,1
358071,469707,1
264684,469707,1
305067,469707,1
316365,469707,1
345282,469707,1
300237,469707,1
352044,469707,1
376131,469707,1
367731,469707,1
303786,469707,1
311115,469707,1
346773,469707,1
332514,469707,1
272370,469707,1
342636,469707,1
326109,469707,1
260337,469707,1
340725,469707,1
287133,469707,1
370209,469707,1
344631,469707,1
302715,469707,1
353031,469707,1
276696,469707,1
265230,469707,1
283647,469707,1
261597,469707,1
265251,469707,1
364077,469707,1
310149,469707,1
283101,469707,1
278985,469707,1
345660,469707,1
346731,469707,1
283941,469707,1
342930,469707,1
264369,469707,1
354879,469707,1
315084,469707,1
271635,469707,1
264243,469707,1
262878,469707,1
306285,469707,1
262857,469707,1
335727,469707,1
358239,469707,1
310716,469707,1
372288,469707,1
262290,469707,1
282807,469707,1
338982,469707,1
337323,469707,1
272496,469707,1
273483,469707,1
375606,469707,1
267141,469707,1
306033,469707,1
324450,469707,1
332913,469707,1
282576,469707,1
368130,469707,1
262164,469707,1
264936,469707,1
295491,469707,1
309225,469707,1
375585,469707,1
262920,469707,1
310968,469707,1
334383,469707,1
281946,469707,1
372897,469707,1
297066,469707,1
371196,469707,1
373695,469707,1
324135,469707,1
260505,469707,1
259560,469707,1
345345,469707,1
324093,469707,1
275415,469707,1
259602,469707,1
260547,469707,1
300006,469707,1
373044,469707,1
369369,469707,1
343770,469707,1
338205,469707,1
262311,469707,1
293685,469707,1
381276,469707,1
266910,469707,1
294987,469707,1
315189,469707,1
361788,469707,1
277389,469707,1
283983,469707,1
355110,475293,1
337785,475293,1
302295,475293,1
329427,475293,1
333522,475293,1
308364,475293,1
348432,475293,1
376971,475293,1
343560,475293,1
373128,475293,1
318444,475293,1
310800,475293,1
325542,475293,1
295071,475293,1
354795,475293,1
267708,475293,1
378861,475293,1
315441,475293,1
282177,475293,1
344253,475293,1
362187,475293,1
309099,475293,1
368802,475293,1
307965,475293,1
350910,475293,1
362439,475293,1
330750,475293,1
358911,475293,1
322476,475293,1
356727,475293,1
314685,475293,1
348495,475293,1
322413,475293,1
309708,475293,1
356622,475293,1
309183,475293,1
333669,475293,1
326151,475293,1
288876,475293,1
378714,475293,1
345954,475293,1
344946,475293,1
262878,475293,1
317457,475293,1
344400,475293,1
306432,475293,1
373842,475293,1
332451,475293,1
311682,475293,1
364140,475293,1
285642,475293,1
274617,475293,1
331800,475293,1
312228,475293,1
275961,475293,1
298515,475293,1
305424,475293,1
303072,475293,1
360843,475293,1
336357,475293,1
347529,475293,1
355551,475293,1
308721,475293,1
335097,475293,1
315819,475293,1
275877,475293,1
371175,475293,1
378126,475293,1
355236,475293,1
326928,475293,1
354984,475293,1
335853,475293,1
302799,475293,1
324828,475293,1
343308,475293,1
297381,475293,1
335265,475293,1
335664,475293,1
309309,475293,1
287889,475293,1
377244,475293,1
311073,475293,1
364959,475293,1
306117,475293,1
357126,475293,1
337239,475293,1
293559,475293,1
366639,475293,1
341082,475293,1
330141,475293,1
375585,475293,1
369642,475293,1
362103,475293,1
364917,475293,1
370125,475293,1
305487,475293,1
324513,475293,1
324156,475293,1
352884,475293,1
308007,475293,1
286734,475293,1
279405,475293,1
369516,475293,1
297759,475293,1
315924,475293,1
343602,475293,1
373044,475293,1
316134,475293,1
358239,475293,1
312480,475293,1
337701,475293,1
379155,475293,1
354417,475293,1
346563,475293,1
304563,475293,1
302715,475293,1
345240,475293,1
324114,475293,1
344715,475293,1
274869,475293,1
315588,475293,1
271677,475293,1
276738,475293,1
335958,475293,1
383439,475293,1
328230,475293,1
330792,475293,1
374031,475293,1
363153,475293,1
373800,475293,1
380436,475293,1
359247,475293,1
303576,475293,1
343434,475293,1
352002,475293,1
342846,475293,1
373779,475293,1
269976,475293,1
280014,475293,1
380478,475293,1
354711,475293,1
284256,475293,1
339213,475293,1
344442,475293,1
285558,475293,1
297633,475293,1
323967,475293,1
346080,475293,1
345849,475293,1
307713,475293,1
338541,475293,1
319074,475293,1
357399,475293,1
376068,475293,1
380583,475293,1
308133,475293,1
326991,475293,1
278607,475293,1
344379,475293,1
317016,475293,1
345030,475293,1
338310,475293,1
351246,475293,1
338583,475293,1
382284,475293,1
315462,475293,1
360255,475293,1
287280,475293,1
352170,475293,1
361011,475293,1
368445,475293,1
330120,475293,1
358890,475293,1
381528,475293,1
330099,475293,1
355194,475293,1
358491,475293,1
374052,475293,1
283500,475293,1
350973,475293,1
315483,475293,1
291921,475293,1
297738,475293,1
305466,475293,1
295029,475293,1
320712,475293,1
369474,475293,1
375564,475293,1
361956,475293,1
307587,475293,1
263256,475293,1
298053,475293,1
303429,475293,1
337596,475293,1
344043,475293,1
282009,475293,1
331968,475293,1
333774,475293,1
350385,475293,1
340221,475293,1
289884,475293,1
307755,475293,1
343497,475293,1
371826,475293,1
377496,475293,1
372897,475293,1
356160,475293,1
347655,475293,1
381276,475293,1
293349,475293,1
364098,475293,1
283983,475293,1
357084,475293,1
313047,475293,1
271488,475293,1
278166,475293,1
285894,475293,1
372435,475293,1
353073,475293,1
284886,475293,1
358932,475293,1
346416,475293,1
354249,475293,1
311997,475293,1
337197,475293,1
336252,475293,1
305235,475293,1
348054,475293,1
301161,475293,1
322119,475293,1
324492,475293,1
305214,475293,1
370104,475293,1
286692,475293,1
295491,475293,1
308973,475293,1
375207,475293,1
321090,475293,1
369096,475293,1
357798,475293,1
329721,475293,1
347466,475293,1
302127,475293,1
323232,475293,1
344085,475293,1
378924,475293,1
307839,475293,1
371196,475293,1
335013,475293,1
335307,475293,1
304458,475293,1
364560,475293,1
275037,475293,1
303261,475293,1
286335,475293,1
304605,475293,1
359919,475293,1
318045,475293,1
340410,475293,1
343854,475293,1
298431,475293,1
342153,475293,1
342972,475293,1
262143,475293,1
323274,475293,1
377454,475293,1
374577,475293,1
326319,475293,1
308616,475293,1
351078,475293,1
365736,475293,1
336651,475293,1
295701,475293,1
341460,475293,1
332430,475293,1
278523,475293,1
304227,475293,1
377265,475293,1
352317,475293,1
340284,475293,1
363027,475293,1
293139,475293,1
